id;naampad;wkt
58950;N34.311B/NWEG;simplified;LINESTRING Z (74451.118 226904.745 0, 74088.402 226930.58 0, 74025.866 226928.917 0, 74000.68 226926.069 0, 73965.365 226919.215 0, 73911.957 226903.491 0, 73867.858 226885.994 0, 73824.162 226865.765 0, 73818.807 226868.541 0, 73812.79 226868.13 0, 73807.862 226864.652 0, 73805.613 226859.867 0, 73786.72 226850.529 0, 73758.912 226841.883 0, 73684.012 226809.476 0, 73371.221 226682.079 0, 73348.573 226671.359 0, 73328.181 226658.623 0, 73299.907 226634.498 0, 73276.052 226607.633 0, 73249.55 226564.508 0, 73193.008 226444.204 0, 73173.41 226406.215 0, 73160.039 226386.075 0, 73127.765 226350.058 0, 73100.13 226327.763 0, 73056.87 226303.083 0, 72937.446 226255.922 0, 72921.343 226251.401 0, 72877.173 226244.651 0, 72678.742 226243.11 0, 72632.828 226236.783 0, 72605.945 226230.501 0, 72572.273 226217.735 0, 72451.744 226160.743 0, 72409.055 226143.86 0, 72366.487 226134.765 0, 72341.941 226133.408 0, 72303.75 226135.329 0, 71916.643 226179.057 0, 71882.87 226180.898 0, 71802.162 226179.109 0, 71466.529 226213.964 0, 71406.255 226221.761 0, 71390.375 226222.048 0, 71345.117 226227.001 0, 71290.256 226223.456 0, 71070.742 226226.298 0, 71029.031 226224.954 0, 71007.672 226222.282 0, 70973.326 226213.092 0, 70942.238 226199.73 0, 70900.264 226179.001 0, 70878.324 226170.437 0, 70830.459 226155.541 0, 70150.767 226010.498 0, 70092.393 225995.318 0, 69980.282 225957.645 0, 69952.713 225944.543 0, 69929.421 225929.082 0, 69908.158 225909.872 0, 69894.797 225893.334 0, 69881.681 225870.677 0, 69873.595 225843.412 0, 69868.736 225819.847 0, 69868.277 225789.71 0, 69871.614 225767.086 0, 69882.975 225730.261 0, 69921.84 225643.725 0, 69926.435 225637.84 0, 70009.598 225451.855 0, 70016.257 225424.362 0, 70016.491 225393.41 0, 70012.349 225368.766 0, 70003.323 225345.893 0, 69994.453 225330.37 0, 69985.919 225319.5 0, 69971.076 225304.769 0, 69959.449 225295.736 0, 69763.844 225189.345 0, 69703.053 225150.042 0, 69590.764 225061.776 0, 69562.295 225043.467 0, 69514.881 225018.808 0, 69467.891 225000.71 0, 69401.639 224983.354 0, 68784.539 224863.657 0, 68745.656 224858.431 0, 68704.619 224858.669 0, 68668.372 224863.001 0, 68631.727 224871.369 0, 68615.217 224876.925 0, 68571.322 224895.181 0, 68469.74 224950.421 0, 68445.356 224959.694 0, 68418.303 224962.467 0, 68306.112 224946.185 0, 68286.427 224952.006 0, 67472.266 224833.36 0, 67144.688 224786.766 0, 67036.982 224773.107 0, 66939.656 224754.11 0, 66417.016 224615.157 0, 66374.219 224601.235 0, 65936.04 224439.626 0, 65827.9 224401.618 0, 65580.376 224296.33 0, 65374.659 224200.504 0, 65335.735 224183.501 0, 65289.163 224166.089 0, 65246.514 224154.046 0, 65212.827 224148.291 0, 65063.91 224137.216 0, 65036.895 224133.628 0, 64999.673 224124.133 0, 64961.604 224106.535 0, 64938.041 224090.551 0, 64890.415 224048.437 0, 64856.293 224006.846 0, 64828.859 223964.104 0, 64797.162 223904.6 0, 64784.402 223871.737 0, 64766.719 223811.287 0, 64755.119 223745.976 0, 64746.666 223715.173 0, 64729.724 223669.262 0, 64713.858 223634.679 0, 64689.325 223590.162 0, 64654.404 223542.532 0, 64613.225 223498.196 0, 64581.974 223471.582 0, 64546.859 223446.287 0, 64487.699 223412.247 0, 64441.074 223393.281 0, 64396.418 223379.755 0, 64341.091 223368.774 0, 64183.217 223346.79 0, 64168.84 223346.995 0, 64163.78 223352.093 0, 64155.894 223353.178 0, 64150.199 223350.228 0, 64147.026 223345.198 0, 64134.806 223340.273 0, 63949.477 223316.821 0, 63912.299 223307.704 0, 63892 223298.045 0, 63876.59 223287.115 0, 63821.989 223233.12 0, 63815.038 223223.118 0, 63811.052 223221.109 0)
56274;N34.311/NWEG;simplified;LINESTRING Z (62998.556 222973.257 0, 62989.174 222967.031 0, 62985.259 222957.453 0, 62917.337 222889.331 0, 62905.034 222877.425 0, 62886.989 222863.587 0, 62866.59 222853.11 0, 62842.063 222844.775 0, 62828.451 222842.081 0, 62800.947 222840.41 0, 62774.594 222843.743 0, 62751.87 222851.027 0, 62669.542 222885.861 0, 62594.612 222914.436 0, 62567.542 222922.185 0, 62436.713 222968.372 0)
56275;N34.315B/NWEG;simplified;LINESTRING Z (62436.713 222968.372 0, 62320.542 223009.735 0, 62273.314 223020.848 0, 62237.753 223025.61 0, 62212.988 223026.88 0, 62168.618 223024.234 0, 62125.438 223016.217 0, 62088.362 223004.368 0, 62029.318 222978.74 0, 61499.527 222731.35 0, 61438.14 222700.331 0, 60772.904 222387.377 0, 60639.713 222318.329 0, 60584.323 222292.279 0, 60538.493 222257.196 0, 60530.649 222258.546 0, 60522.835 222256.175 0, 60516.911 222250.457 0, 60514.569 222244.715 0, 60514.759 222236.652 0, 60518.508 222229.574 0, 60501.219 222194.052 0, 60490.453 222164.835 0, 60482.912 222135.731 0, 60476.174 222093.574 0, 60478.414 222066.309 0, 60502.165 221986.745 0, 60508.694 221944.183 0, 60508.973 221895.603 0, 60503.47 221855.492 0, 60493.274 221820.111 0, 60479.569 221789.748 0, 60464.802 221764.2 0, 60434.009 221724.188 0, 60420.616 221710.332 0, 60396.624 221689.866 0, 60369.814 221671.458 0, 60273.152 221618.996 0, 60234.615 221601.534 0, 60209.414 221593.12 0, 60164.024 221582.49 0, 59870.335 221536.686 0, 59849.108 221536.678 0, 59826.711 221539.376 0, 59796.925 221550.424 0, 59782.005 221558.713 0, 59766.924 221569.982 0, 59731.866 221605.436 0, 59713.676 221621.444 0, 59700.249 221630.043 0, 59689.335 221634.276 0, 59670.681 221638.179 0, 59641.445 221638.403 0, 59613.571 221631.299 0, 59591.505 221619.115 0, 58980.839 221105.025 0, 58895.682 221038.506 0, 58854.553 221008.753 0, 58546.63 220797.721 0, 58351.351 220665.897 0, 58162.708 220534.496 0, 57950.912 220391.423 0, 57942.761 220383.513 0, 57846.964 220315.987 0, 57803.547 220283.397 0, 57737.344 220226.923 0, 57305.878 219815.975 0, 57278.526 219793.431 0, 57254.2 219778.079 0, 57228.617 219765.614 0, 57211.352 219760.271 0, 57145.325 219750.09 0, 57116.025 219742.274 0, 57022.124 219712.048 0, 56995.229 219701.669 0, 56966.8 219687.461 0, 56837.166 219615.691 0, 56817.627 219600.261 0, 56795.263 219578.271 0, 56763.017 219535.861 0, 56753.545 219526.177 0, 56727.828 219507.71 0, 56624.133 219439.453 0, 56593.699 219424.173 0, 56435.833 219355.213 0, 56369.173 219318.212 0, 56321.733 219284.333 0, 56296.102 219258.159 0, 56269.238 219216.879 0, 56251.894 219194.217 0, 56234.142 219177.312 0, 56184.772 219136.36 0, 56152.315 219105.637 0, 56114.213 219063.58 0, 56078.265 219017.95 0, 56063.544 218992.624 0, 56051.995 218964.331 0, 56011.413 218822.238 0, 56005.065 218806.055 0, 55998.385 218793.87 0, 55975.564 218764.567 0, 55962.732 218751.47 0, 55943.416 218735.561 0, 55906.376 218714.495 0, 55794.614 218669.895 0, 55773.024 218663.178 0, 55741.631 218656.858 0, 55379.197 218599.413 0, 55216.461 218571.126 0, 55181.07 218562.563 0, 55147.18 218551.012 0, 55113.582 218534.563 0, 55079.397 218512.233 0, 55020.766 218465.825 0, 54905.83 218364.754 0, 54765.679 218235.285 0, 54680.415 218160.202 0, 54619.747 218103.441 0, 54599.891 218087.676 0, 54408.402 217912.594 0, 54399.104 217905.124 0, 54379.794 217893.602 0, 54304.628 217858.579 0, 54271.795 217840.893 0, 54222.816 217808.532 0, 54190.281 217782.595 0, 54170.832 217764.704 0, 54129.281 217719.157 0, 54096.758 217674.766 0, 54076.129 217639.704 0, 54000.423 217491.742 0, 53967.048 217439.692 0, 53940.676 217406.907 0, 53900.121 217365.632 0, 53873.345 217342.931 0, 53844.293 217321.976 0, 53821.91 217308.164 0, 53619.291 217196.159 0, 53566.308 217169.767 0, 53532.309 217156.538 0, 53473.638 217140.266 0, 53425.153 217132.461 0, 53260.82 217122.195 0, 53194.872 217113.662 0, 53148.702 217103.343 0, 53102.255 217089.115 0, 53067.091 217075.463 0, 53012.561 217049.587 0, 52390.469 216724.751 0, 52356.836 216708.86 0, 52286.341 216679.763 0, 52172.147 216634.65 0, 52123.04 216610.097 0, 52073.933 216580.252 0, 52025.038 216545.75 0, 51898.046 216437.766 0, 51834.704 216392.046 0, 51787.767 216362.953 0, 51529.669 216228.365 0, 51506.645 216214.425 0, 51442.293 216180.754 0, 51292.604 216104.991 0, 51180.706 216043.905 0, 51129.639 216017.722 0, 51078.619 215994.198 0, 51020.076 215963.903 0, 50994.047 215948.298 0, 50648.328 215769.157 0, 50605.359 215744.845 0, 50568.43 215718.235 0, 50531.336 215685.972 0, 50507.393 215660.45 0, 50469.809 215613.076 0, 50440.343 215566.518 0, 50342.704 215382.923 0, 50293.132 215296.319 0, 50255.998 215225.723 0, 50247.091 215195.557 0, 50239.585 215156.048 0, 50228.177 215112.47 0, 50223.391 215085.793 0, 50218.282 215044.043 0, 50218.002 214984.191 0, 50240.298 214650.083 0, 50271.48 214139.343 0, 50280.98 214033.036 0, 50284.532 214011.608 0, 50288.321 213960.003 0, 50294.196 213809.573 0, 50295.092 213690.003 0, 50293.505 213669.365 0, 50288.809 213651.638 0, 50254.2 213561.151 0, 50246.684 213547.179 0)
56276;N34.315/NWEG;simplified;LINESTRING Z (50164.606 213519.968 0, 50056.984 213574.261 0, 49820.609 213709.13 0, 49786.961 213729.859 0, 49699.635 213794.757 0, 49706.409 213804.188 0, 49586.939 213887.2 0, 49575.825 213889.466 0, 49563.342 213887.729 0, 49554.108 213878.946 0, 49519.634 213854.386 0)
56278;N34.315C/NWEG;simplified;LINESTRING Z (48947.974 214005.737 0, 48933.414 213996.765 0, 48884.271 213961.055 0, 48865.774 213951.212 0, 48827.13 213921.223 0, 48791.405 213899.523 0, 48779.17 213897.353 0, 48766.849 213901.092 0, 48754.036 213899.832 0, 48749.545 213902.445 0)
56280;N34.315E/NWEG;simplified;LINESTRING Z (46493.214 213186.891 0, 46256.945 213028.36 0, 46232.153 213009.968 0, 46207.348 212988.576 0, 46186.526 212967.167 0, 46143.478 212911.569 0, 46112.751 212878.112 0, 46079.149 212848.429 0, 46046.389 212824.358 0, 45995.306 212795.388 0, 45948.004 212775.279 0, 45903.405 212762.092 0, 45877.071 212756.689 0, 45810.722 212750.745 0, 45779.047 212734.228 0, 45718.861 212714.24 0, 45691.255 212701.018 0, 45593.403 212621.947 0, 45517.491 212562.955 0, 45393.025 212472.517 0, 44594.45 211930.894 0, 44091 211603.86 0, 42890.376 210805.381 0, 42142.437 210315.936 0, 42116.741 210290.176 0, 42107.527 210274.104 0, 42108.69 210268.433 0, 42037.297 210092.885 0, 42022.876 210064.05 0, 41997.888 210029.176 0, 41980.573 210012.035 0, 41956.549 209992.191 0, 41708.762 209824.266 0, 41590.961 209752.809 0, 40875.664 209292.741 0, 40795.02 209243.265 0, 40768.701 209231.919 0, 40737.156 209224.08 0, 40646.687 209210.801 0, 40625.733 209210.109 0, 40545.783 209199.092 0, 40518.603 209194.122 0, 40505.161 209189.224 0, 40332.454 209072.848 0, 40302.024 209055.029 0, 40276.176 209034.703 0, 40020.061 208861.716 0, 39993.734 208846.705 0, 39966.284 208825.563 0, 39837.023 208738.238 0, 39817.489 208727.695 0, 39715.686 208658.584 0, 39674.326 208628.026 0, 39626.04 208598.359 0, 39601.11 208578.793 0, 39491.147 208504.324 0, 39428.039 208464.337 0, 39395.766 208439.039 0, 39355.73 208401.746 0, 39303.869 208338.546 0, 39271.267 208284.409 0, 39242.717 208232.647 0, 39227.311 208208.847 0, 39206.764 208168.152 0, 39172.455 208120.02 0, 39149.55 208093.152 0, 39128.128 208071.692 0, 39102.537 208049.348 0, 39072.52 208026.635 0, 39028.455 207999.405 0, 38600.313 207788.751 0, 38473.164 207716.141 0, 38202.529 207570.315 0, 38159.89 207541.555 0, 37865.971 207298.475 0, 37793.422 207243.497 0, 37785.931 207235.786 0, 37757.895 207216.568 0, 37732.972 207202.067 0, 37659.357 207153.141 0, 37369.751 206977.971 0, 37330.262 206952.042 0, 36805.05 206631.439 0, 36768.855 206608.526 0, 36744.957 206589.798 0, 36718.789 206562.048 0, 36696.578 206533.391 0, 36678.891 206504.548 0, 36666.125 206475.958 0, 36656.248 206447.216 0, 36644.602 206398.188 0, 36642.096 206366.41 0, 36643.356 206333.69 0, 36950.715 204496.487 0, 36968.922 204375.83 0, 36993.847 204233.645 0, 37012.575 204115.303 0, 37020.515 204082.942 0, 37044.993 203938.059 0, 37044.894 203924.645 0, 37038.651 203909.422 0, 37027.464 203905.187 0, 37021.242 203897.858 0, 36987.182 203893.552 0, 36943.525 203879.132 0, 36913.23 203875.031 0, 36909.355 203871.412 0, 36891.138 203869.871 0, 36863.886 203861.669 0, 36821.817 203855.187 0, 36642.445 203830.501 0, 36612.656 203828.188 0, 36596.287 203829.035 0, 36575.391 203834.854 0, 36563.881 203833.584 0, 36551.467 203829.994 0, 36544.709 203836.676 0, 36534.603 203838.687 0, 36525.143 203834.602 0, 36519.679 203825.866 0, 36508.055 203821.773 0, 36496.016 203820.705 0, 36469.689 203821.83 0, 36448.126 203824.608 0, 36430.465 203828.18 0, 36412.01 203834.133 0, 36375.723 203850.286 0, 36358.869 203860.327 0, 36337.371 203876.334 0, 36314.815 203896.31 0, 36302.182 203909.936 0, 36287.762 203928.259 0, 36270.101 203955.709 0, 36207.833 204075.229 0, 36175.565 204142.102 0, 36170.21 204149.921 0, 36117.861 204254.94 0, 36073.282 204336.603 0, 36047.027 204374.985 0, 36021.367 204408.407 0, 36006.281 204425.563 0, 35733.242 204706.173 0, 35593.015 204855.825 0, 35378.736 205073.586 0, 35302.167 205148.662 0, 35036.137 205423.337 0, 34893.374 205569.177 0, 34881.431 205579.418 0, 34844.421 205622.267 0, 34840.805 205625.835 0, 34827.196 205633.037 0, 34825.301 205640.12 0, 34819.96 205645.145 0, 34813.802 205646.645 0, 34806.304 205644.352 0, 34801.786 205652.75 0, 34711.695 205745.266 0, 34715.16 205753.094 0, 34712.215 205761.141 0, 34706.481 205764.563 0, 34700.559 205764.454 0, 34695.492 205761.391 0, 34692.547 205755.813 0, 34685.243 205753.867 0, 34670.899 205746.188 0, 33848.471 205210.257 0, 33830.547 205190.708 0, 33804.397 205173.393 0, 33745.64 205135.264 0, 33724.917 205129.037 0, 33705.123 205117.509 0, 33575.435 205030.964 0, 33563.314 205025.409 0, 33550.789 205016.63 0, 33524.127 204995.07 0, 33504.666 204974.602 0, 33396.863 204827.072 0, 33335.657 204752.111 0, 33302.452 204720.361 0, 33278.308 204700.584 0, 33236.424 204672.186 0, 33193.769 204647.739 0, 33183.459 204638.514 0, 33144.009 204618.75 0, 33110.275 204604.462 0, 32995.34 204561.758 0, 32976.472 204556.824 0, 32944.962 204540.099 0, 32882.667 204495.632 0, 32748.919 204384.044 0, 32679.466 204341.843 0, 32643.113 204323.631 0, 32613.691 204306.168 0, 32575.908 204279.816 0, 32357.997 204150.699 0, 32328.364 204136.094 0, 32259.056 204106.304 0, 32234.172 204098.523 0, 32209.195 204088.469 0, 32188.875 204075.98 0, 32079.736 204029.85 0, 32063.317 204025.871 0, 31956.041 203981.577 0, 31935.615 203975.227 0, 31893.282 203969.406 0, 31863.649 203967.924 0, 31840.762 203968.766 0, 31740.67 203979.46 0, 31713.047 203984.646 0, 31687.324 203985.559 0, 31633.408 203980.4 0, 31583.719 203968.665 0, 31556.59 203959.849 0, 31396.098 203893.824 0, 31357.83 203872.153 0, 31265.648 203830.571 0, 31206.25 203801.104 0, 31165.423 203782.788 0, 31143.765 203777.808 0, 31037.688 203729.185 0, 31012.029 203716.074 0, 30974.899 203693.492 0, 30957.795 203682.46 0, 30928.788 203659.881 0, 30883.982 203619.528 0, 30850.623 203584.156 0, 30813.579 203538.848 0, 30775.547 203483.626 0, 30579.163 203171.335 0, 30550.689 203132.313 0, 30520.443 203099.733 0, 30492.527 203076.311 0, 30472.72 203062.09 0, 30439.203 203042.081 0, 30386.284 203016.868 0, 30284.789 202987.605 0, 30151.516 202946.14 0, 29856.957 202810.017 0, 29692.601 202744.368 0, 29593.545 202710.9 0, 29522.207 202691.032 0, 29452.12 202676.418 0, 29340.311 202658.032 0, 29275.943 202651.785 0, 29147.401 202656.445 0, 29059.034 202670.879 0, 28960.611 202690.281 0, 28895.415 202688.991 0, 28853.572 202683.049 0, 28808.29 202672.855 0, 28795.491 202669.066 0, 28789.253 202664.372 0, 28749.611 202648.993 0, 28652.423 202598.251 0, 28510.83 202516.618 0, 28482.92 202497.876 0, 28473.479 202496.834 0, 28463.701 202486.869 0, 28446.464 202467.006 0, 28439.41 202455.727 0, 28395.246 202375.432 0, 28357.274 202316.126 0, 28251.58 202116.606 0, 28239.277 202099.065 0, 28219.036 202076.363 0, 28179.596 202024.644 0, 28134.596 201972.015 0, 28106.194 201941.92 0, 28052.304 201888.941 0, 28014.609 201854.645 0, 27972.559 201821.612 0, 27866.355 201747.172 0, 27814.202 201716.029 0, 27803.247 201711.659 0, 27714.562 201660.674 0, 27641.745 201627.058 0, 27619.282 201619.121 0, 27594.914 201613.564 0, 27471.565 201594.614 0, 27356.762 201588.231 0, 27330.568 201584.579 0, 27207.682 201580.088 0, 27171.765 201583.329 0, 27135.583 201588.951 0, 27098.277 201591.267 0, 27069.834 201587.893 0, 27040.915 201580.015 0, 27024.299 201572.819 0, 27009.585 201564.216 0, 26974.366 201533.014 0, 26950.878 201507.259 0, 26887.285 201417.6 0, 26869.663 201395.375 0, 26844.978 201370.372 0, 26821.337 201352.4 0, 26781.385 201327.397 0, 26739.297 201306.053 0, 26707.12 201294.697 0, 26673.061 201286.701 0, 26590.705 201262.768 0, 26556.978 201249.031 0)
56281;N34.313B/NWEG;simplified;LINESTRING Z (26556.978 201249.031 0, 26535.084 201236.843 0, 26514.843 201222.82 0, 26379.68 201111.348 0, 26322.808 201067.571 0, 26289.18 201044.681 0, 26150.138 200957.06 0, 26128.351 200947.904 0, 26101.864 200942.359 0, 25989.429 200946.848 0, 25940.846 200941.946 0, 25899.116 200929.023 0, 25865.216 200914.703 0, 25780.012 200867.548 0, 25581.451 200750.72 0, 25476.172 200691.095 0, 25307.303 200589.86 0, 25136.676 200489.954 0, 25106.268 200470.157 0, 25092.068 200464.735 0, 25066.542 200440.14 0, 25054.313 200424.473 0, 25014.221 200365.454 0, 24988.141 200320.542 0, 24970.651 200284.304 0, 24953.355 200241.94 0, 24924.604 200133.675 0, 24917.113 200114.535 0, 24912.584 200107.65 0, 24905.746 200102.149 0, 24891.379 200104.829 0, 24877.836 200099.985 0, 24869.184 200090.329 0, 24865.879 200078.266 0, 24867.166 200068.704 0, 24871.649 200060.157 0, 24877.586 200054.407 0, 24887.235 200050.095 0, 24897.35 200049.595 0, 24906.006 200052.251 0, 24913.516 200057.72 0, 24918.754 200065.251 0, 24945.689 200025.36 0, 24959.221 200011.804 0, 25047.371 199952.282 0, 25053.496 199945.76 0, 25119.813 199902.324 0, 25138.176 199891.589 0, 25168.678 199878.213 0, 25169.401 199871.719 0, 25174.536 199866.22 0, 25183.466 199865.608 0, 25188.419 199869.103 0, 25190.887 199875.427 0, 25201.931 199875.907 0, 25317.08 199869.423 0, 25308.559 199734.606 0, 25308.209 199679.361 0, 25305.035 199663.925 0, 25294.009 199638.955 0, 25331.24 199623.338 0, 25347.343 199613.224 0, 25360.697 199602.035 0, 25500.045 199464.968 0, 25554.104 199404.692 0, 25594.662 199368.766 0, 25671.906 199294.019 0, 25703.862 199266.656 0, 25888.914 199085.382 0, 26065.569 198910.021 0, 26082.211 198891.167 0, 26098.567 198869.453 0, 26109.129 198852.558 0, 26123.49 198824.015 0, 26131.673 198802.046 0, 26136.578 198780.694 0, 26136.207 198754.237 0, 26131.453 198749.484 0, 26130.681 198744.12 0, 26135.001 198737.397 0, 26143.335 198736.417 0, 26152.13 198717.562 0, 26152.941 198712.474 0, 26161.918 198647.829 0, 26160.188 198645.215 0, 26173.336 198552.929 0, 26192.337 198424.048 0, 26195.409 198417.504 0, 26217.782 198261.108 0, 26216.176 198257.167 0, 26225.321 198168.098 0, 26239.168 198088.548 0, 26248.461 198021.272 0, 26250.786 198015.34 0, 26246.103 198015.197 0, 26242.565 198013.265 0, 26240.148 198010.038 0, 26239.387 198004.749 0, 26240.795 198000.971 0, 26244.833 197997.471 0, 26248.773 197996.614 0, 26253.804 197998.066 0, 26256.595 197986.527 0, 26254.268 197981.977 0, 26261.571 197926.255 0, 26264.031 197921.651 0, 26274.804 197831.418 0, 26303.71 197324.572 0, 26299.253 197296.319 0, 26279.083 197246.562 0, 26261.781 197227.679 0, 26251.638 197225.696 0, 26243.265 197219.637 0, 26238.21 197210.623 0, 26237.187 197202.913 0, 26238.68 197195.279 0, 26243.611 197187.328 0, 26249.882 197156.336 0, 26250.907 197139.534 0, 26325.148 196828.765 0, 26322.336 196826.218 0, 26339.361 196749.004 0, 26347.135 196695.754 0, 26348.858 196659.595 0, 26350.788 196650.269 0, 26344.108 196535.733 0)
52589;N34A.311/NWEG;simplified;LINESTRING Z (69908.158 225909.872 0, 69898.848 225916.507 0, 69884.723 225918.858 0, 69841.174 225906.129 0, 69750.832 225888.496 0, 69709.2 225876.072 0, 69656.177 225853.106 0, 69543.594 225793.548 0, 69485.142 225770.161 0, 69396.264 225739.069 0, 69344.194 225717.797 0, 69281.877 225682.061 0, 69252.214 225661.069 0, 69218.943 225632.89 0, 69183.844 225597.954 0, 69153.547 225559.699 0, 69082.656 225456.407 0, 68846.695 225098.806 0, 68828.214 225072.68 0, 68803.581 225049.986 0, 68791.058 225039.944 0, 68779.508 225033.143 0, 68747.438 225020.576 0, 68726.296 225016.123 0, 68476.19 224977.103 0, 68468.648 224972.767 0, 68460.209 224958.097 0)
36955;N34B.311/NWEG;simplified;LINESTRING Z (68306.905 224929.488 0, 68322.383 224809.313 0, 68328.201 224778.113 0, 68331.997 224770.201 0, 68342.95 224754.775 0, 68352.647 224749.745 0, 68368.312 224747.311 0, 68470.225 224766.012 0, 68493.691 224778.994 0, 68491.055 224785.49 0, 68489.693 224798.818 0, 68486.579 224808.768 0, 68468.683 224925.861 0)
52387;N34C.311/NWEG;simplified;LINESTRING Z (63021.113 222943.336 0, 63035.988 222944.059 0, 63063.811 222938.364 0, 63484.16 222833.573 0, 63511.711 222830.616 0, 63541.743 222834.386 0, 63904.64 222929.244 0, 63908.833 222934.338 0, 63989.555 222955.242 0)
53813;N34F.315/NWEG;simplified;LINESTRING Z (49470.681 213814.513 0, 49479.972 213814.909 0, 49486.479 213813.226 0, 49495.455 213807.416 0, 49502.072 213800.839 0, 49505.872 213795.489 0, 49520.361 213745.285 0, 49529.048 213728.064 0, 49539.421 213715.793 0, 49544.16 213712.369 0, 49561.117 213705.627 0, 49571.228 213706.89 0, 49587.659 213715.524 0, 49699.635 213794.757 0)
